resultCode,resultMsg,accDefRate,accExamCnt,accExamCompCnt,careCnt,clearCnt,createDt,deathCnt,decideCnt,examCnt,resutlNegCnt,seq,stateDt,stateTime,updateDt,numOfRows,pageNo,totalCount
0,NORMAL SERVICE.,1.357230437,8059113,7977201,7719,98786,2021-04-09 9:33,1764,108269,81912,7868932,475,20210409,0:00,null,10,1,435
0,NORMAL SERVICE.,1.356090364,8012421,7934427,7480,98360,2021-04-08 9:30,1758,107598,77994,7826829,474,20210408,0:00,null,10,1,435
0,NORMAL SERVICE.,1.354592427,7966167,7891525,7214,97928,2021-04-07 0:00,1756,106898,74642,7784627,473,20210407,0:00,null,10,1,435
0,NORMAL SERVICE.,1.354605602,7921290,7842135,7115,97363,2021-04-06 9:31,1752,106230,79155,7735905,472,20210406,0:00,2021-04-06 19:12,10,1,435
0,NORMAL SERVICE.,1.357827609,7868820,7788323,7104,96900,2021-04-05 9:44,1748,105752,80497,7682571,471,20210405,0:00,null,10,1,435
0,NORMAL SERVICE.,1.354998412,7849476,7769677,6946,96589,2021-04-04 9:45,1744,105279,79799,7664398,470,20210404,0:00,null,10,1,435
0,NORMAL SERVICE.,1.350680582,7829601,7754313,6800,96196,2021-04-03 9:34,1740,104736,75288,7649577,469,20210403,0:00,null,10,1,435
0,NORMAL SERVICE.,1.350079941,7788295,7717543,6595,95861,2021-04-02 9:54,1737,104193,70752,7613350,468,20210402,0:00,2021-04-03 10:07,10,1,435
0,NORMAL SERVICE.,1.349665911,7747300,7678641,6462,95439,2021-04-01 9:32,1735,103636,68659,7575005,467,20210401,0:00,2021-04-02 9:54,10,1,435
0,NORMAL SERVICE.,1.349899398,7707797,7636495,6324,95030,2021-03-31 9:32,1731,103085,71302,7533410,466,20210331,0:00,2021-04-02 14:07,10,1,435
0,NORMAL SERVICE.,1.352290902,7663996,7585572,6287,94563,2021-03-30 9:39,1729,102579,78424,7482993,465,20210330,0:00,2021-04-02 14:07,10,1,435
0,NORMAL SERVICE.,1.355005928,7616322,7537384,6282,94124,2021-03-29 9:41,1726,102132,78938,7435252,463,20210329,0:00,2021-04-02 14:08,10,1,435
0,NORMAL SERVICE.,1.353601391,7595589,7516984,6173,93855,2021-03-28 11:17,1722,101750,78605,7415234,462,20210328,0:00,2021-04-02 14:08,10,1,435
0,NORMAL SERVICE.,1.350710588,7572561,7497387,6072,93475,2021-03-27 9:53,1721,101268,75174,7396119,461,20210327,0:00,2021-04-02 14:08,10,1,435
0,NORMAL SERVICE.,1.352162853,7529396,7451987,6417,92630,2021-03-26 9:33,1716,100763,77409,7351224,460,20210326,0:00,2021-04-02 14:09,10,1,435
0,NORMAL SERVICE.,1.355246941,7485856,7398873,6496,92068,2021-03-25 9:34,1709,100273,86983,7298600,459,20210325,0:00,2021-04-02 14:09,10,1,435
0,NORMAL SERVICE.,1.358984854,7441207,7346881,6576,91560,2021-03-24 9:35,1707,99843,94326,7247038,458,20210324,0:00,2021-04-02 14:09,10,1,435
0,NORMAL SERVICE.,1.361697849,7400984,7300812,6632,91079,2021-03-23 9:32,1704,99415,100172,7201397,457,20210323,0:00,2021-04-02 14:10,10,1,435
0,NORMAL SERVICE.,1.365936533,7355958,7252826,6761,90611,2021-03-22 10:04,1697,99069,103132,7153757,456,20210322,0:00,2021-04-02 14:10,10,1,435
0,NORMAL SERVICE.,1.363680031,7332703,7234395,6630,90328,2021-03-21 9:53,1696,98654,98308,7135741,455,20210321,0:00,2021-04-02 14:56,10,1,435
0,NORMAL SERVICE.,1.360851927,7308939,7215921,6556,89949,2021-03-20 9:31,1693,98198,93018,7117723,454,20210320,0:00,2021-04-02 14:57,10,1,435
0,NORMAL SERVICE.,1.362080675,7264935,7176594,6538,89523,2021-03-19 9:32,1690,97751,88341,7078843,453,20210319,0:00,2021-04-02 14:58,10,1,435
0,NORMAL SERVICE.,1.364802194,7218081,7128359,6422,89178,2021-03-18 9:38,1688,97288,89722,7031071,452,20210318,0:00,2021-04-02 15:00,10,1,435
0,NORMAL SERVICE.,1.366287051,7171504,7088042,6343,88814,2021-03-17 9:31,1686,96843,83462,6991199,451,20210317,0:00,2021-04-02 15:02,10,1,435
0,NORMAL SERVICE.,1.367389767,7126071,7048027,6441,88255,2021-03-16 9:36,1678,96374,78044,6951653,450,20210316,0:00,2021-04-02 15:03,10,1,435
0,NORMAL SERVICE.,1.368976055,7084934,7013344,6582,87754,2021-03-15 9:51,1675,96011,71590,6917333,449,20210315,0:00,2021-04-02 15:04,10,1,435
0,NORMAL SERVICE.,1.366844111,7066398,6996555,6555,87408,2021-03-14 9:42,1669,95632,69843,6900923,448,20210314,0:00,2021-04-02 15:04,10,1,435
0,NORMAL SERVICE.,1.363723965,7046779,6978905,6881,86625,2021-03-13 9:36,1667,95173,67874,6883732,447,20210313,0:00,2021-04-02 15:05,10,1,435
0,NORMAL SERVICE.,1.363537585,7012661,6943923,7278,85743,2021-03-12 9:49,1662,94683,68738,6849240,446,20210312,0:00,2021-04-02 15:06,10,1,435
0,NORMAL SERVICE.,1.363419115,6976982,6908734,7868,84675,2021-03-11 9:39,1652,94195,68248,6814539,445,20210311,0:00,2021-04-02 15:06,10,1,435
0,NORMAL SERVICE.,1.364615192,6938881,6868603,7770,84312,2021-03-10 9:45,1648,93730,70278,6774873,444,20210310,0:00,2021-04-02 15:07,10,1,435
0,NORMAL SERVICE.,1.36495094,6902981,6832480,7715,83900,2021-03-09 9:52,1645,93260,70501,6739220,443,20210309,0:00,2021-04-02 15:16,10,1,435
0,NORMAL SERVICE.,1.366034323,6861806,6794412,7698,83474,2021-03-08 9:31,1642,92814,67394,6701598,442,20210308,0:00,2021-04-02 15:17,10,1,435
0,NORMAL SERVICE.,1.364493508,6843123,6776727,7614,83220,2021-03-07 9:52,1634,92468,66396,6684259,441,20210307,0:00,2021-04-02 15:18,10,1,435
0,NORMAL SERVICE.,1.362367131,6821940,6756769,7507,82913,2021-03-06 9:40,1632,92052,65171,6664717,440,20210306,0:00,2021-04-02 15:18,10,1,435
0,NORMAL SERVICE.,1.362526376,6789008,6725301,7447,82560,2021-03-05 9:41,1627,91634,63707,6633667,439,20210305,0:00,2021-04-02 15:19,10,1,435
0,NORMAL SERVICE.,1.363398352,6751897,6691808,7455,82162,2021-03-04 9:33,1619,91236,60089,6600572,438,20210304,0:00,2021-04-02 15:19,10,1,435
0,NORMAL SERVICE.,1.365525606,6716200,6650333,7500,81700,2021-03-03 9:33,1612,90812,65867,6559521,437,20210303,0:00,2021-04-02 15:19,10,1,435
0,NORMAL SERVICE.,1.367442526,6681973,6608541,7424,81338,2021-03-02 9:32,1606,90368,73432,6518173,436,20210302,0:00,2021-04-02 15:20,10,1,435
0,NORMAL SERVICE.,1.365654097,6665751,6592006,7349,81070,2021-03-01 9:48,1605,90024,73745,6501982,435,20210301,0:00,2021-04-02 15:20,10,1,435
0,NORMAL SERVICE.,1.363556667,6649000,6576111,7369,80697,2021-02-28 10:24,1603,89669,72889,6486442,434,20210228,0:00,2021-04-02 15:20,10,1,435
0,NORMAL SERVICE.,1.361863017,6627211,6558222,7386,80333,2021-02-27 9:37,1595,89314,68989,6468908,433,20210227,0:00,2021-04-02 15:21,10,1,435
0,NORMAL SERVICE.,1.363250762,6590046,6521104,7434,79880,2021-02-26 9:32,1585,88899,68942,6432205,431,20210226,0:00,2021-04-02 15:21,10,1,435
0,NORMAL SERVICE.,1.365391148,6551210,6482538,7444,79487,2021-02-25 9:31,1581,88512,68672,6394026,430,20210225,0:00,2021-04-02 15:24,10,1,435
0,NORMAL SERVICE.,1.369127425,6510985,6435997,7491,79050,2021-02-24 9:33,1576,88117,74988,6347880,429,20210224,0:00,2021-04-02 15:26,10,1,435
0,NORMAL SERVICE.,1.370250726,6472675,6398610,7710,78394,2021-02-23 9:31,1573,87677,74065,6310933,428,20210223,0:00,2021-04-02 15:26,10,1,435
0,NORMAL SERVICE.,1.373688781,6429141,6356680,7872,77887,2021-02-22 9:30,1562,87321,72461,6269359,427,20210222,0:00,2021-04-02 15:26,10,1,435
0,NORMAL SERVICE.,1.372503326,6411337,6337981,7916,77516,2021-02-21 9:34,1557,86989,73356,6250992,426,20210221,0:00,2021-04-02 15:27,10,1,435
0,NORMAL SERVICE.,1.371021037,6390628,6314491,7937,77083,2021-02-20 9:40,1553,86573,76137,6227918,425,20210220,0:00,2021-04-02 15:27,10,1,435
0,NORMAL SERVICE.,1.372537739,6345989,6274873,8062,76513,2021-02-19 9:33,1550,86125,71116,6188748,423,20210219,0:00,2021-04-02 15:27,10,1,435
0,NORMAL SERVICE.,1.372870013,6303211,6232491,8124,75896,2021-02-18 9:31,1544,85564,70720,6146927,422,20210218,0:00,2021-04-02 15:27,10,1,435
0,NORMAL SERVICE.,1.372671074,6260564,6188154,8045,75360,2021-02-17 9:36,1538,84943,72410,6103211,421,20210217,0:00,2021-04-02 15:28,10,1,435
0,NORMAL SERVICE.,1.374085608,6213487,6136590,8237,74551,2021-02-16 9:31,1534,84322,76897,6052268,420,20210216,0:00,2021-04-02 15:31,10,1,435
0,NORMAL SERVICE.,1.378744014,6162856,6082710,8544,73794,2021-02-15 9:32,1527,83865,80146,5998845,419,20210215,0:00,2021-04-02 15:34,10,1,435
0,NORMAL SERVICE.,1.3778227,6140083,6061883,8441,73559,2021-02-14 9:31,1522,83522,78200,5978361,418,20210214,0:00,2021-04-02 15:34,10,1,435
0,NORMAL SERVICE.,1.376259019,6115334,6045083,8455,73227,2021-02-13 10:09,1514,83196,70251,5961887,417,20210213,0:00,2021-04-02 15:33,10,1,435
0,NORMAL SERVICE.,1.377646111,6093363,6012502,8388,72936,2021-02-12 9:31,1507,82831,80861,5929671,416,20210212,0:00,2021-04-02 16:13,10,1,435
0,NORMAL SERVICE.,1.376513324,6070005,5988391,8297,72638,2021-02-11 9:31,1496,82431,81614,5905960,415,20210211,0:00,2021-04-02 16:14,10,1,435
0,NORMAL SERVICE.,1.376937329,6030020,5949944,8215,72226,2021-02-10 9:33,1486,81927,80076,5868017,414,20210210,0:00,2021-04-02 16:13,10,1,435
0,NORMAL SERVICE.,1.379951673,5987402,5904772,8325,71676,2021-02-09 9:31,1482,81483,82630,5823289,413,20210209,0:00,2021-04-02 16:17,10,1,435
0,NORMAL SERVICE.,1.386898338,5938192,5853349,8488,71218,2021-02-08 9:33,1474,81180,84843,5772169,412,20210208,0:00,2021-04-02 16:18,10,1,435
0,NORMAL SERVICE.,1.388413071,5916971,5826220,8556,70865,2021-02-07 9:36,1471,80892,90751,5745328,411,20210207,0:00,2021-04-02 16:18,10,1,435
0,NORMAL SERVICE.,1.389329591,5893350,5795673,8552,70505,2021-02-06 9:32,1464,80521,97677,5715152,410,20210206,0:00,2021-04-02 16:18,10,1,435
0,NORMAL SERVICE.,1.396026773,5847175,5739718,8552,70117,2021-02-05 9:33,1459,80128,107457,5659590,409,20210205,0:00,2021-04-02 16:18,10,1,435
0,NORMAL SERVICE.,1.40355928,5803091,5682553,8606,69704,2021-02-04 9:37,1448,79758,120538,5602795,408,20210204,0:00,2021-04-02 16:19,10,1,435
0,NORMAL SERVICE.,1.411693881,5756710,5617861,8567,69299,2021-02-03 9:31,1441,79307,138849,5538554,407,20210203,0:00,2021-04-02 16:19,10,1,435
0,NORMAL SERVICE.,1.418714361,5711409,5557144,8630,68775,2021-02-02 9:36,1435,78840,154265,5478304,405,20210202,0:00,2021-04-02 16:19,10,1,435
0,NORMAL SERVICE.,1.424139328,5661838,5512382,8770,68309,2021-02-01 10:15,1425,78504,149456,5433878,404,20210201,0:00,2021-04-02 16:20,10,1,435
0,NORMAL SERVICE.,1.424061928,5640814,5491264,8901,67878,2021-01-31 9:32,1420,78199,149550,5413065,403,20210131,0:00,2021-04-02 16:20,10,1,435
0,NORMAL SERVICE.,1.422936244,5616525,5470730,9310,67121,2021-01-30 9:30,1414,77845,145795,5392885,402,20210130,0:00,2021-04-02 16:21,10,1,435
0,NORMAL SERVICE.,1.42612971,5569258,5426505,9487,66503,2021-01-29 9:37,1399,77389,142753,5349116,401,20210129,0:00,2021-04-02 16:22,10,1,435
0,NORMAL SERVICE.,1.429006946,5522183,5382759,9518,66016,2021-01-28 9:38,1386,76920,139424,5305839,400,20210128,0:00,2021-04-02 16:22,10,1,435
0,NORMAL SERVICE.,1.433608451,5469241,5330814,9567,65478,2021-01-27 9:45,1378,76423,138427,5254391,399,20210127,0:00,2021-04-02 16:23,10,1,435
0,NORMAL SERVICE.,1.435693012,5422762,5284138,9700,64793,2021-01-26 9:41,1371,75864,138624,5208274,398,20210126,0:00,2021-04-02 16:24,10,1,435
0,NORMAL SERVICE.,1.440705015,5376080,5241531,11199,62956,2021-01-25 9:38,1360,75515,134549,5166016,397,20210125,0:00,2021-04-02 16:26,10,1,435
0,NORMAL SERVICE.,1.438667775,5354343,5218578,11199,62530,2021-01-24 9:31,1349,75078,135765,5143500,396,20210124,0:00,2021-04-02 16:26,10,1,435
0,NORMAL SERVICE.,1.438185336,5329701,5193072,11305,62044,2021-01-23 9:40,1337,74686,136629,5118386,395,20210123,0:00,2021-04-02 16:27,10,1,435
0,NORMAL SERVICE.,1.442100878,5282217,5149085,11512,61415,2021-01-22 9:36,1328,74255,133132,5074830,394,20210122,0:00,2021-04-02 16:27,10,1,435
0,NORMAL SERVICE.,1.450183056,5237599,5096529,11747,60846,2021-01-21 9:39,1316,73909,141070,5022620,393,20210121,0:00,2021-04-02 16:28,10,1,435
0,NORMAL SERVICE.,1.457361341,5192120,5043979,12029,60180,2021-01-20 9:38,1300,73509,148141,4970470,392,20210120,0:00,2021-04-02 16:29,10,1,435
0,NORMAL SERVICE.,1.466213903,5140316,4985971,12354,59468,2021-01-19 9:39,1283,73105,154345,4912866,391,20210119,0:00,2021-04-02 16:31,10,1,435
0,NORMAL SERVICE.,1.475277303,5087210,4929175,12732,58723,2021-01-18 9:38,1264,72719,158035,4856456,390,20210118,0:00,2021-04-02 16:31,10,1,435
0,NORMAL SERVICE.,1.481179272,5061560,4902175,12838,58523,2021-01-17 9:35,1249,72610,159385,4829565,388,20210117,0:00,2021-01-17 9:35,10,1,435
0,NORMAL SERVICE.,1.472738044,5032270,4876631,13030,57554,2021-01-16 9:49,1236,71820,155639,4804811,387,20210116,0:00,2021-01-16 9:49,10,1,435
0,NORMAL SERVICE.,1.479313488,4978074,4815751,13761,56536,2021-01-15 9:39,1217,71240,162323,4744511,386,20210115,0:00,2021-01-15 9:39,10,1,435
0,NORMAL SERVICE.,1.487251812,4925359,4755617,14383,55772,2021-01-14 9:35,1195,70728,169742,4684889,385,20210114,0:00,2021-01-14 9:35,10,1,435
0,NORMAL SERVICE.,1.497079156,4872312,4689398,14916,54636,2021-01-13 9:37,1185,70204,182914,4619194,384,20210113,0:00,2021-01-13 9:37,10,1,435
0,NORMAL SERVICE.,1.505192536,4814085,4627315,15422,53569,2021-01-12 9:36,1165,69650,186770,4557665,383,20210112,0:00,2021-01-12 9:36,10,1,435
0,NORMAL SERVICE.,1.515019327,4751685,4561922,17129,52552,2021-01-11 9:40,1140,69114,189763,4492808,382,20210111,0:00,2021-01-11 9:40,10,1,435
0,NORMAL SERVICE.,1.5150676,4723463,4532009,17575,50409,2021-01-10 9:25,1125,68663,191454,4463346,381,20210110,0:00,2021-01-10 9:25,10,1,435
0,NORMAL SERVICE.,1.509849805,4689616,4503693,17908,49324,2021-01-09 9:41,1100,67999,185923,4435694,380,20210109,0:00,2021-01-09 9:41,10,1,435
0,NORMAL SERVICE.,1.517225161,4630004,4439552,17989,48369,2021-01-08 9:37,1081,67358,190452,4372194,379,20210108,0:00,2021-01-08 9:37,10,1,435
0,NORMAL SERVICE.,1.523145257,4569808,4378046,17794,47649,2021-01-07 9:38,1046,66684,191762,4311362,378,20210107,0:00,2021-01-07 9:38,10,1,435
0,NORMAL SERVICE.,1.526067617,4504866,4312784,17799,46995,2021-01-06 9:35,1027,65816,192082,4246968,377,20210106,0:00,2021-01-06 9:35,10,1,435
0,NORMAL SERVICE.,1.530475369,4439360,4245609,18043,46172,2021-01-05 9:35,1007,64978,193751,4180631,376,20210105,0:00,2021-01-05 9:35,10,1,435
0,NORMAL SERVICE.,1.535258092,4376608,4185876,17775,45240,2021-01-04 9:33,981,64264,190732,4121612,375,20210104,0:00,2021-01-04 9:33,10,1,435
0,NORMAL SERVICE.,1.522350221,4340838,4154366,18067,44507,2021-01-03 9:31,962,63244,186472,4091122,374,20210103,0:00,2021-01-03 9:31,10,1,435
0,NORMAL SERVICE.,1.517847139,4302793,4123406,17897,43578,2021-01-02 9:34,942,62587,179387,4060819,373,20210102,0:00,2021-01-02 9:34,10,1,435
0,NORMAL SERVICE.,1.509313997,4269316,4092389,17569,42953,2021-01-01 9:36,917,61767,176927,4030622,372,20210101,0:00,2021-01-01 9:36,10,1,435
0,NORMAL SERVICE.,1.502124005,4213879,4043541,17458,42270,2020-12-31 9:35,900,60739,170338,3982802,371,20201231,0:00,2020-12-31 9:35,10,1,435
0,NORMAL SERVICE.,1.498890352,4159521,3987750,17160,41435,2020-12-30 9:35,879,59772,171771,3927978,370,20201230,0:00,2020-12-30 9:35,10,1,435
0,NORMAL SERVICE.,1.495257709,4098178,3927216,17591,40703,2020-12-29 9:37,859,58722,170962,3868494,369,20201229,0:00,2020-12-29 9:37,10,1,435
0,NORMAL SERVICE.,1.490993241,4038306,3868428,17023,39268,2020-12-28 9:40,819,57678,169878,3810750,368,20201228,0:00,2020-12-28 9:40,10,1,435
0,NORMAL SERVICE.,1.481233567,4006411,3839435,16576,39040,2020-12-27 9:32,808,56871,166976,3782564,367,20201227,0:00,2020-12-27 9:32,10,1,435
0,NORMAL SERVICE.,1.466293429,3969414,3812402,15948,38532,2020-12-26 9:35,793,55901,157012,3756501,366,20201226,0:00,2020-12-26 9:35,10,1,435
0,NORMAL SERVICE.,1.447932052,3939356,3782567,15348,38048,2020-12-25 9:19,773,54769,156789,3727798,365,20201225,0:00,2020-12-25 9:19,10,1,435
0,NORMAL SERVICE.,1.434450446,3882206,3731673,15079,37425,2020-12-24 9:37,756,53529,150533,3678144,364,20201224,0:00,2020-12-24 9:37,10,1,435
0,NORMAL SERVICE.,1.430369268,3826566,3673457,14804,36726,2020-12-23 9:35,739,52544,153109,3620913,363,20201223,0:00,2020-12-23 9:35,10,1,435
0,NORMAL SERVICE.,1.420872135,3772426,3621297,14733,35928,2020-12-22 9:35,722,51454,151129,3569843,362,20201222,0:00,2020-12-22 9:35,10,1,435
0,NORMAL SERVICE.,1.41799996,3713857,3567419,14265,35155,2020-12-21 9:35,698,50586,146438,3516833,361,20201221,0:00,2020-12-21 9:35,10,1,435
0,NORMAL SERVICE.,1.401421994,3683090,3543615,13570,34722,2020-12-20 9:32,674,49661,139475,3493954,360,20201220,0:00,2020-12-20 9:32,10,1,435
0,NORMAL SERVICE.,1.379627546,3646241,3520008,12890,34334,2020-12-19 10:32,659,48563,126233,3471445,359,20201219,0:00,2020-12-19 10:32,10,1,435
0,NORMAL SERVICE.,1.365753242,3589797,3479179,12209,33982,2020-12-19 9:39,645,47517,110618,3431662,358,20201218,0:00,2020-12-19 9:39,10,1,435
0,NORMAL SERVICE.,1.350542013,3538840,3439582,11880,33610,2020-12-17 9:34,634,46453,99258,3393129,356,20201217,0:00,2020-12-17 9:34,10,1,435
0,NORMAL SERVICE.,1.338810872,3488766,3393982,11205,32947,2020-12-16 9:37,612,45439,94784,3348543,355,20201216,0:00,2020-12-16 9:37,10,1,435
0,NORMAL SERVICE.,1.325189747,3441220,3347747,10795,32559,2020-12-15 9:34,600,44364,93473,3303383,354,20201215,0:00,2020-12-15 9:34,10,1,435
0,NORMAL SERVICE.,1.314592937,3397039,3307792,10372,32102,2020-12-14 9:38,587,43484,89247,3264308,353,20201214,0:00,2020-12-14 9:38,10,1,435
0,NORMAL SERVICE.,1.302068586,3374593,3284466,9665,31814,2020-12-13 9:48,580,42766,90127,3241700,352,20201213,0:00,2020-12-13 9:48,10,1,435
0,NORMAL SERVICE.,1.279020521,3349864,3263122,9057,31493,2020-12-12 9:19,578,41736,86742,3221386,351,20201212,0:00,2020-12-12 9:19,10,1,435
0,NORMAL SERVICE.,1.26134791,3311213,3233525,8896,31157,2020-12-11 9:33,572,40786,77688,3192739,350,20201211,0:00,2020-12-11 9:33,10,1,435
0,NORMAL SERVICE.,1.251005403,3277946,3205182,8544,30637,2020-12-10 9:27,564,40097,72764,3165085,349,20201210,0:00,2020-12-10 9:27,10,1,435
0,NORMAL SERVICE.,1.230014955,3221317,3150043,8684,29650,2020-12-09 11:28,552,38746,71274,3111297,348,20201208,0:00,2020-12-09 11:28,10,1,435
0,NORMAL SERVICE.,1.240253343,3253221,3178141,8304,30177,2020-12-09 9:44,556,39417,75080,3138724,347,20201209,0:00,2020-12-09 9:44,10,1,435
0,NORMAL SERVICE.,1.214569872,3209369,3141359,7866,29301,2020-12-07 9:30,549,38154,68010,3103205,345,20201207,0:00,2020-12-07 9:30,10,1,435
0,NORMAL SERVICE.,1.200424413,3194860,3127144,7451,29128,2020-12-06 9:48,545,37539,67716,3089605,344,20201206,0:00,2020-12-06 9:48,10,1,435
0,NORMAL SERVICE.,1.185143513,3180489,3114222,7184,28917,2020-12-05 10:15,540,36908,66267,3077314,343,20201205,0:00,2020-12-05 10:15,10,1,435
0,NORMAL SERVICE.,1.17447126,3157409,3093392,6822,28611,2020-12-04 9:44,536,36331,64017,3057061,342,20201204,0:00,2020-12-04 9:44,10,1,435
0,NORMAL SERVICE.,1.164444189,3131886,3066098,6572,28352,2020-12-03 9:49,529,35703,65788,3030395,341,20201203,0:00,2020-12-03 9:49,10,1,435
0,NORMAL SERVICE.,1.155987081,3106970,3041816,6241,28065,2020-12-02 9:35,526,35163,65154,3006653,340,20201202,0:00,2020-12-02 9:35,10,1,435
0,NORMAL SERVICE.,1.147757365,3083997,3019105,6050,27885,2020-12-01 9:36,526,34652,64892,2984453,339,20201201,0:00,2020-12-01 9:36,10,1,435
0,NORMAL SERVICE.,1.140867307,3061172,2997807,5698,27625,2020-11-30 14:29,526,34201,63365,2963606,338,20201130,0:00,2020-11-30 14:29,10,1,435
0,NORMAL SERVICE.,1.131437116,3046910,2984081,5504,27542,2020-11-29 9:33,523,33763,62829,2950318,337,20201129,0:00,2020-11-29 9:33,10,1,435
0,NORMAL SERVICE.,1.12252414,3032004,2973210,5252,27349,2020-11-28 9:31,522,33375,58794,2939835,336,20201128,0:00,2020-11-28 9:31,10,1,435
0,NORMAL SERVICE.,1.113167453,3009562,2952925,4851,27103,2020-11-27 9:39,516,32871,56637,2920054,335,20201127,0:00,2020-11-27 9:39,10,1,435
0,NORMAL SERVICE.,1.101925744,2988045,2932684,4397,26950,2020-11-26 9:44,515,32316,55361,2900368,334,20201126,0:00,2020-11-26 9:44,10,1,435
0,NORMAL SERVICE.,1.090337381,2966405,2910567,4121,26825,2020-11-25 9:32,513,31735,55838,2878832,333,20201125,0:00,2020-11-25 9:32,10,1,435
0,NORMAL SERVICE.,1.085393422,2946399,2888630,3956,26722,2020-11-24 9:33,510,31353,57769,2857277,332,20201124,0:00,2020-11-24 9:33,10,1,435
0,NORMAL SERVICE.,1.081907261,2922135,2865680,3762,26539,2020-11-23 9:33,509,31004,56455,2834676,331,20201123,0:00,2020-11-23 9:33,10,1,435
0,NORMAL SERVICE.,1.076514758,2908890,2854861,3535,26466,2020-11-22 9:35,505,30733,54029,2824128,330,20201122,0:00,2020-11-22 9:35,10,1,435
0,NORMAL SERVICE.,1.068496145,2896746,2845401,3253,26365,2020-11-21 9:35,503,30403,51345,2814998,329,20201121,0:00,2020-11-21 9:35,10,1,435
0,NORMAL SERVICE.,1.062435848,2873443,2825300,3058,26263,2020-11-20 9:35,501,30017,48143,2795283,328,20201120,0:00,2020-11-20 9:35,10,1,435
0,NORMAL SERVICE.,1.055934549,2853843,2808318,2842,26098,2020-11-19 9:32,498,29654,45525,2778664,327,20201119,0:00,2020-11-19 9:32,10,1,435
0,NORMAL SERVICE.,1.04994351,2834362,2791674,2644,25973,2020-11-18 9:34,496,29311,42688,2762363,326,20201118,0:00,2020-11-18 9:34,10,1,435
0,NORMAL SERVICE.,1.045141325,2815755,2774553,2515,25860,2020-11-17 9:38,494,28998,41202,2745555,325,20201117,0:00,2020-11-17 9:38,10,1,435
0,NORMAL SERVICE.,1.042554549,2797690,2759376,2362,25759,2020-11-16 9:34,494,28768,38314,2730608,324,20201116,0:00,2020-11-16 9:34,10,1,435
0,NORMAL SERVICE.,1.037847664,2786878,2750500,2210,25691,2020-11-15 9:40,493,28546,36378,2721954,323,20201115,0:00,2020-11-15 9:40,10,1,435
0,NORMAL SERVICE.,1.033254248,2777289,2742597,2108,25636,2020-11-14 9:31,492,28338,34692,2714259,322,20201114,0:00,2020-11-14 9:31,10,1,435
0,NORMAL SERVICE.,1.030025351,2761411,2731292,2051,25537,2020-11-13 9:35,488,28133,30119,2703159,321,20201113,0:00,2020-11-13 9:35,10,1,435
0,NORMAL SERVICE.,1.027095139,2749772,2720488,2046,25404,2020-11-12 9:39,487,27942,29284,2692546,320,20201112,0:00,2020-11-12 9:39,10,1,435
0,NORMAL SERVICE.,1.026609342,2736534,2707846,2008,25266,2020-11-11 9:35,487,27799,28688,2680047,319,20201111,0:00,2020-11-11 9:35,10,1,435
0,NORMAL SERVICE.,1.025664802,2723960,2696105,2044,25160,2020-11-10 9:37,485,27653,27855,2668452,318,20201110,0:00,2020-11-10 9:37,10,1,435
0,NORMAL SERVICE.,1.026795513,2709199,2683397,1981,25029,2020-11-09 9:36,480,27553,25802,2655844,317,20201109,0:00,2020-11-09 9:36,10,1,435
0,NORMAL SERVICE.,1.024453615,2702880,2677232,1897,24968,2020-11-08 9:34,478,27427,25648,2649805,316,20201108,0:00,2020-11-08 9:34,10,1,435
0,NORMAL SERVICE.,1.021477841,2697249,2671032,1898,24910,2020-11-07 9:40,477,27284,26217,2643748,315,20201107,0:00,2020-11-07 9:40,10,1,435
0,NORMAL SERVICE.,1.02210521,2686314,2660685,1840,24821,2020-11-06 9:24,476,27195,25629,2633490,314,20201106,0:00,2020-11-06 9:24,10,1,435
0,NORMAL SERVICE.,1.021277303,2673706,2648644,1834,24735,2020-11-05 9:51,475,27050,25062,2621594,313,20201105,0:00,2020-11-05 9:51,10,1,435
0,NORMAL SERVICE.,1.020619749,2662260,2638005,1825,24616,2020-11-04 9:37,474,26924,24255,2611081,312,20201104,0:00,2020-11-04 9:37,10,1,435
0,NORMAL SERVICE.,1.021591101,2649859,2624044,1869,24510,2020-11-03 9:30,472,26807,25815,2597237,311,20201103,0:00,2020-11-03 9:30,10,1,435
0,NORMAL SERVICE.,1.023772886,2636650,2611126,1812,24395,2020-11-02 9:35,468,26732,25524,2584394,310,20201102,0:00,2020-11-02 9:35,10,1,435
0,NORMAL SERVICE.,1.02214605,2630630,2605792,1736,24357,2020-11-01 9:41,466,26635,24838,2579157,309,20201101,0:00,2020-11-01 9:41,10,1,435
0,NORMAL SERVICE.,1.020119177,2624492,2598814,1694,24311,2020-10-31 9:35,464,26511,25678,2572303,308,20201031,0:00,2020-10-31 9:35,10,1,435
0,NORMAL SERVICE.,1.020318981,2612231,2585858,1641,24227,2020-10-30 9:31,463,26384,26373,2559474,307,20201030,0:00,2020-10-30 9:31,10,1,435
0,NORMAL SERVICE.,1.021490534,2597978,2571830,1612,24168,2020-10-29 9:37,462,26271,26148,2545559,306,20201029,0:00,2020-10-29 9:37,10,1,435
0,NORMAL SERVICE.,1.021305784,2582960,2560056,1602,24073,2020-10-28 9:35,461,26146,22904,2533910,305,20201028,0:00,2020-10-28 9:35,10,1,435
